Container_ID,Shipment_ID,Container_Type,Container_Number,Free_Days,Port_Dwell_Days,DD_Days,DD_Rate_Per_Day_USD,DD_Charge_USD,DD_Status,Picked_Up,Carrier,POD
CONT0004163,SHP000733,20GP,MSCU7818051,5,10,5,250,1250,Charged,No,Yang Ming,Vancouver
CONT0004164,SHP000733,20GP,MSCU2168251,10,1,0,0,0,No Charge,No,Yang Ming,Vancouver
CONT0004165,SHP000733,20GP,MSCU5035727,7,7,0,0,0,No Charge,No,Yang Ming,Vancouver
CONT0004166,SHP000733,40RF,MSCU5563573,10,9,0,0,0,No Charge,No,Yang Ming,Vancouver
CONT0004167,SHP000734,20GP,MSCU1261652,7,8,1,200,200,Charged,Yes,ONE,Chicago
CONT0004168,SHP000734,40RF,MSCU6548553,14,3,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004169,SHP000734,40GP,MSCU6962613,10,2,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004170,SHP000734,20RF,MSCU8176399,10,5,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004171,SHP000734,20GP,MSCU8985604,10,5,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004172,SHP000734,20RF,MSCU6751144,10,7,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004173,SHP000734,20GP,MSCU2883175,7,9,2,75,150,Charged,Yes,ONE,Chicago
CONT0004174,SHP000734,40GP,MSCU5544983,14,2,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004175,SHP000735,40HC,MSCU6350660,10,8,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004176,SHP000735,20GP,MSCU7866902,7,4,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004177,SHP000735,40GP,MSCU8089424,7,9,2,100,200,Charged,Yes,Maersk,Vancouver
CONT0004178,SHP000736,20RF,MSCU2528343,10,9,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004179,SHP000736,20RF,MSCU1214064,5,1,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004180,SHP000737,40GP,MSCU5762545,14,9,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004181,SHP000737,20GP,MSCU5016593,10,8,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004182,SHP000738,40HC,MSCU5728518,5,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004183,SHP000738,40GP,MSCU6257631,5,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004184,SHP000738,40GP,MSCU4578033,10,3,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004185,SHP000738,20RF,MSCU7026376,14,3,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004186,SHP000738,40RF,MSCU3092024,14,8,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004187,SHP000738,20RF,MSCU6464531,7,1,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004188,SHP000738,20RF,MSCU2608201,14,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0004189,SHP000739,40RF,MSCU3179270,5,6,1,250,250,Charged,Yes,COSCO,Miami
CONT0004190,SHP000739,20GP,MSCU9753354,5,9,4,200,800,Charged,Yes,COSCO,Miami
CONT0004191,SHP000739,20RF,MSCU3027043,10,2,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004192,SHP000739,20GP,MSCU6044854,5,7,2,75,150,Charged,Yes,COSCO,Miami
CONT0004193,SHP000739,20RF,MSCU2371132,14,5,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004194,SHP000739,40GP,MSCU2012515,5,10,5,250,1250,Charged,Yes,COSCO,Miami
CONT0004195,SHP000739,40GP,MSCU6066277,14,6,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004196,SHP000739,40RF,MSCU6645229,14,4,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004197,SHP000739,20RF,MSCU5905521,7,4,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004198,SHP000740,20GP,MSCU8864423,14,8,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004199,SHP000740,40GP,MSCU3895443,5,3,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004200,SHP000740,20GP,MSCU1516641,10,2,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004201,SHP000740,20RF,MSCU2013391,7,3,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004202,SHP000740,20GP,MSCU3489781,14,7,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004203,SHP000740,40RF,MSCU4607231,14,6,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004204,SHP000741,20RF,MSCU6157968,10,8,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004205,SHP000741,20GP,MSCU1019526,14,9,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004206,SHP000741,20GP,MSCU1355257,5,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004207,SHP000741,20RF,MSCU9727291,14,1,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004208,SHP000741,20RF,MSCU8292109,5,9,4,250,1000,Charged,Yes,MSC,Toronto
CONT0004209,SHP000741,20RF,MSCU1589264,7,3,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004210,SHP000741,40HC,MSCU3592928,7,5,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004211,SHP000741,40RF,MSCU8386304,14,8,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004212,SHP000741,20RF,MSCU6831981,14,3,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004213,SHP000742,40HC,MSCU6709518,5,8,3,150,450,Charged,No,Hapag-Lloyd,Chicago
CONT0004214,SHP000742,40GP,MSCU8165054,14,6,0,0,0,No Charge,No,Hapag-Lloyd,Chicago
CONT0004215,SHP000742,40HC,MSCU2506799,14,7,0,0,0,No Charge,No,Hapag-Lloyd,Chicago
CONT0004216,SHP000742,20RF,MSCU5554112,7,9,2,75,150,Charged,No,Hapag-Lloyd,Chicago
CONT0004217,SHP000742,40HC,MSCU1058592,14,8,0,0,0,No Charge,No,Hapag-Lloyd,Chicago
CONT0004218,SHP000742,40HC,MSCU3220915,5,4,0,0,0,No Charge,No,Hapag-Lloyd,Chicago
CONT0004219,SHP000743,20RF,MSCU4012369,7,1,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0004220,SHP000743,20GP,MSCU4635734,14,10,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0004221,SHP000743,40HC,MSCU3882837,7,7,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0004222,SHP000743,40GP,MSCU1169602,10,8,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0004223,SHP000743,20GP,MSCU7393751,5,8,3,150,450,Charged,Yes,COSCO,Vancouver
CONT0004224,SHP000744,20RF,MSCU9639267,7,6,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004225,SHP000744,40HC,MSCU8801142,10,3,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004226,SHP000744,20GP,MSCU3099574,14,8,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004227,SHP000744,20RF,MSCU1414786,10,9,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004228,SHP000744,20RF,MSCU7848369,5,6,1,100,100,Charged,Yes,COSCO,Houston
CONT0004229,SHP000744,20RF,MSCU8289289,7,4,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004230,SHP000744,40GP,MSCU3507330,7,4,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004231,SHP000744,40RF,MSCU4873487,10,7,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004232,SHP000744,20RF,MSCU3964766,14,3,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004233,SHP000745,40GP,MSCU2711395,7,6,0,0,0,No Charge,Yes,ZIM,Chicago
CONT0004234,SHP000745,20RF,MSCU1892659,5,4,0,0,0,No Charge,Yes,ZIM,Chicago
CONT0004235,SHP000745,40HC,MSCU3392010,5,9,4,250,1000,Charged,Yes,ZIM,Chicago
CONT0004236,SHP000745,40GP,MSCU8478794,7,5,0,0,0,No Charge,Yes,ZIM,Chicago
CONT0004237,SHP000745,40GP,MSCU4912808,5,5,0,0,0,No Charge,Yes,ZIM,Chicago
CONT0004238,SHP000746,40RF,MSCU4532310,7,2,0,0,0,No Charge,Yes,HMM,Miami
CONT0004239,SHP000746,20GP,MSCU3145514,10,6,0,0,0,No Charge,Yes,HMM,Miami
CONT0004240,SHP000746,20GP,MSCU5519483,10,8,0,0,0,No Charge,Yes,HMM,Miami
CONT0004241,SHP000746,20GP,MSCU9787315,14,4,0,0,0,No Charge,Yes,HMM,Miami
CONT0004242,SHP000746,20RF,MSCU7470005,10,2,0,0,0,No Charge,Yes,HMM,Miami
CONT0004243,SHP000746,40HC,MSCU6981786,5,7,2,150,300,Charged,Yes,HMM,Miami
CONT0004244,SHP000746,20GP,MSCU7168128,10,5,0,0,0,No Charge,Yes,HMM,Miami
CONT0004245,SHP000746,20RF,MSCU3639760,14,9,0,0,0,No Charge,Yes,HMM,Miami
CONT0004246,SHP000746,40HC,MSCU4460445,14,5,0,0,0,No Charge,Yes,HMM,Miami
CONT0004247,SHP000746,40RF,MSCU8191998,7,8,1,100,100,Charged,Yes,HMM,Miami
CONT0004248,SHP000747,40HC,MSCU3227787,10,22,12,100,1200,Charged,Yes,COSCO,Vancouver
CONT0004249,SHP000747,40GP,MSCU8664070,7,22,15,75,1125,Charged,Yes,COSCO,Vancouver
CONT0004250,SHP000747,40GP,MSCU2347255,14,21,7,100,700,Charged,Yes,COSCO,Vancouver
CONT0004251,SHP000748,40GP,MSCU2587176,10,1,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0004252,SHP000748,40HC,MSCU7086861,10,10,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0004253,SHP000748,40HC,MSCU1196013,5,1,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0004254,SHP000748,40RF,MSCU7791186,14,7,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0004255,SHP000748,40GP,MSCU5993978,5,7,2,200,400,Charged,Yes,Yang Ming,Miami
CONT0004256,SHP000749,20GP,MSCU5996975,14,7,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004257,SHP000749,40RF,MSCU7012532,14,4,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004258,SHP000749,40RF,MSCU6619513,5,1,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004259,SHP000749,20RF,MSCU7394361,7,5,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004260,SHP000749,40HC,MSCU6913459,7,3,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004261,SHP000749,40HC,MSCU4454399,14,4,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004262,SHP000749,40RF,MSCU5314614,14,4,0,0,0,No Charge,Yes,ONE,Chicago
CONT0004263,SHP000750,20GP,MSCU4373270,10,10,0,0,0,No Charge,Yes,HMM,Seattle
CONT0004264,SHP000750,20RF,MSCU7078282,10,6,0,0,0,No Charge,Yes,HMM,Seattle
CONT0004265,SHP000750,20GP,MSCU8884119,14,6,0,0,0,No Charge,Yes,HMM,Seattle
CONT0004266,SHP000751,40GP,MSCU1525317,5,9,4,200,800,Charged,Yes,Maersk,New York
CONT0004267,SHP000751,20GP,MSCU3457381,5,3,0,0,0,No Charge,Yes,Maersk,New York
CONT0004268,SHP000751,20RF,MSCU4715269,14,4,0,0,0,No Charge,Yes,Maersk,New York
CONT0004269,SHP000751,20RF,MSCU4437446,7,6,0,0,0,No Charge,Yes,Maersk,New York
CONT0004270,SHP000751,40HC,MSCU9472362,7,3,0,0,0,No Charge,Yes,Maersk,New York
CONT0004271,SHP000751,40GP,MSCU2095751,14,5,0,0,0,No Charge,Yes,Maersk,New York
CONT0004272,SHP000752,20GP,MSCU3077730,14,7,0,0,0,No Charge,Yes,COSCO,Chicago
CONT0004273,SHP000752,40HC,MSCU9714040,5,10,5,75,375,Charged,Yes,COSCO,Chicago
CONT0004274,SHP000753,20RF,MSCU4487525,14,8,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004275,SHP000753,40HC,MSCU8504013,7,8,1,150,150,Charged,Yes,CMA CGM,Vancouver
CONT0004276,SHP000753,40HC,MSCU7091258,7,9,2,250,500,Charged,Yes,CMA CGM,Vancouver
CONT0004277,SHP000753,20RF,MSCU1977769,10,3,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004278,SHP000753,20RF,MSCU2622817,5,11,6,100,600,Charged,Yes,CMA CGM,Vancouver
CONT0004279,SHP000753,40RF,MSCU2802583,14,6,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004280,SHP000753,20RF,MSCU5142710,5,6,1,150,150,Charged,Yes,CMA CGM,Vancouver
CONT0004281,SHP000753,40RF,MSCU6035632,10,8,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004282,SHP000753,40GP,MSCU8390027,10,9,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004283,SHP000754,40RF,MSCU1503223,5,6,1,100,100,Charged,Yes,COSCO,Miami
CONT0004284,SHP000754,40HC,MSCU2474310,10,7,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004285,SHP000754,40HC,MSCU8539008,7,8,1,250,250,Charged,Yes,COSCO,Miami
CONT0004286,SHP000754,40RF,MSCU9429827,14,2,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004287,SHP000754,40GP,MSCU5429570,7,8,1,150,150,Charged,Yes,COSCO,Miami
CONT0004288,SHP000754,20RF,MSCU9524691,10,1,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004289,SHP000754,40RF,MSCU1680765,10,10,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004290,SHP000754,20GP,MSCU3513176,14,3,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004291,SHP000754,40RF,MSCU7542015,7,1,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004292,SHP000755,40GP,MSCU5449614,10,7,0,0,0,No Charge,No,Maersk,Los Angeles
CONT0004293,SHP000755,40HC,MSCU5213351,7,5,0,0,0,No Charge,No,Maersk,Los Angeles
CONT0004294,SHP000755,40GP,MSCU2880692,14,10,0,0,0,No Charge,No,Maersk,Los Angeles
CONT0004295,SHP000756,20RF,MSCU1540118,7,2,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0004296,SHP000756,20GP,MSCU1085715,7,9,2,200,400,Charged,Yes,Yang Ming,Houston
CONT0004297,SHP000757,40HC,MSCU8039846,5,19,14,150,2100,Charged,Yes,Maersk,New York
CONT0004298,SHP000758,20GP,MSCU6027375,10,7,0,0,0,No Charge,Yes,ONE,Toronto
CONT0004299,SHP000758,20RF,MSCU5354644,5,4,0,0,0,No Charge,Yes,ONE,Toronto
CONT0004300,SHP000759,20RF,MSCU3055639,14,5,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004301,SHP000759,40GP,MSCU3976602,5,7,2,75,150,Charged,Yes,CMA CGM,Vancouver
CONT0004302,SHP000759,40GP,MSCU7795786,5,6,1,75,75,Charged,Yes,CMA CGM,Vancouver
CONT0004303,SHP000759,20RF,MSCU9434048,10,6,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0004304,SHP000759,20GP,MSCU6078428,5,10,5,75,375,Charged,Yes,CMA CGM,Vancouver
CONT0004305,SHP000760,40RF,MSCU4718013,5,6,1,250,250,Charged,Yes,Yang Ming,Chicago
CONT0004306,SHP000760,40GP,MSCU7979051,7,4,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0004307,SHP000760,40GP,MSCU9650750,14,1,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0004308,SHP000760,20GP,MSCU3807671,10,6,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0004309,SHP000760,40RF,MSCU1193973,10,8,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0004310,SHP000760,40GP,MSCU5937590,5,1,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0004311,SHP000761,40RF,MSCU2554284,10,8,0,0,0,No Charge,Yes,Evergreen,Toronto
CONT0004312,SHP000762,20RF,MSCU2520290,10,9,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004313,SHP000762,40RF,MSCU2945079,10,10,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004314,SHP000762,20GP,MSCU6976743,7,7,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004315,SHP000762,20GP,MSCU4734796,10,2,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004316,SHP000762,20GP,MSCU9416564,14,9,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004317,SHP000762,20RF,MSCU1130641,14,8,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004318,SHP000762,40GP,MSCU4422677,5,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004319,SHP000763,20GP,MSCU9227474,7,9,2,150,300,Charged,Yes,MSC,Toronto
CONT0004320,SHP000763,20GP,MSCU3578628,5,10,5,200,1000,Charged,Yes,MSC,Toronto
CONT0004321,SHP000763,20GP,MSCU4266746,7,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004322,SHP000763,40GP,MSCU3261050,10,10,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004323,SHP000764,20GP,MSCU1875135,5,10,5,150,750,Charged,Yes,Maersk,Seattle
CONT0004324,SHP000764,20RF,MSCU9321947,7,8,1,75,75,Charged,Yes,Maersk,Seattle
CONT0004325,SHP000764,40HC,MSCU7465215,10,9,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0004326,SHP000764,40RF,MSCU1115847,7,8,1,150,150,Charged,Yes,Maersk,Seattle
CONT0004327,SHP000764,20GP,MSCU4041928,14,7,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0004328,SHP000764,40GP,MSCU1999008,14,3,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0004329,SHP000764,20GP,MSCU8202898,14,10,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0004330,SHP000765,40GP,MSCU2848302,10,8,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0004331,SHP000765,20GP,MSCU2064889,5,9,4,200,800,Charged,Yes,Evergreen,Vancouver
CONT0004332,SHP000766,40GP,MSCU4718703,5,2,0,0,0,No Charge,Yes,HMM,New York
CONT0004333,SHP000766,40HC,MSCU6992439,7,1,0,0,0,No Charge,Yes,HMM,New York
CONT0004334,SHP000766,20GP,MSCU8200630,14,10,0,0,0,No Charge,Yes,HMM,New York
CONT0004335,SHP000766,40HC,MSCU6718407,7,4,0,0,0,No Charge,Yes,HMM,New York
CONT0004336,SHP000767,40RF,MSCU2769249,14,9,0,0,0,No Charge,Yes,MSC,Miami
CONT0004337,SHP000767,20GP,MSCU7787413,5,10,5,200,1000,Charged,Yes,MSC,Miami
CONT0004338,SHP000767,20GP,MSCU6767670,5,5,0,0,0,No Charge,Yes,MSC,Miami
CONT0004339,SHP000767,40GP,MSCU1821298,7,2,0,0,0,No Charge,Yes,MSC,Miami
CONT0004340,SHP000767,40RF,MSCU3054355,7,7,0,0,0,No Charge,Yes,MSC,Miami
CONT0004341,SHP000767,40RF,MSCU1223625,14,5,0,0,0,No Charge,Yes,MSC,Miami
CONT0004342,SHP000767,20GP,MSCU2264611,10,5,0,0,0,No Charge,Yes,MSC,Miami
CONT0004343,SHP000768,20GP,MSCU4960862,14,2,0,0,0,No Charge,Yes,MSC,Houston
CONT0004344,SHP000769,40HC,MSCU5422676,10,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Chicago
CONT0004345,SHP000769,20GP,MSCU7776989,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Chicago
CONT0004346,SHP000769,40RF,MSCU1582698,5,10,5,150,750,Charged,Yes,Hapag-Lloyd,Chicago
CONT0004347,SHP000769,40HC,MSCU6712311,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Chicago
CONT0004348,SHP000769,40RF,MSCU4698345,14,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Chicago
CONT0004349,SHP000769,20RF,MSCU5326702,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Chicago
CONT0004350,SHP000769,20GP,MSCU6117874,7,10,3,150,450,Charged,Yes,Hapag-Lloyd,Chicago
CONT0004351,SHP000769,40HC,MSCU7024475,7,10,3,75,225,Charged,Yes,Hapag-Lloyd,Chicago
CONT0004352,SHP000770,40GP,MSCU6304889,14,8,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004353,SHP000770,20RF,MSCU7815515,7,9,2,150,300,Charged,Yes,COSCO,Houston
CONT0004354,SHP000770,40RF,MSCU6794791,14,10,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004355,SHP000770,20RF,MSCU5793100,7,1,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004356,SHP000770,20RF,MSCU3071361,14,3,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004357,SHP000770,40RF,MSCU6371540,14,5,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004358,SHP000771,40GP,MSCU8482476,5,22,17,200,3400,Charged,Yes,MSC,Los Angeles
CONT0004359,SHP000771,20RF,MSCU7491880,14,21,7,75,525,Charged,Yes,MSC,Los Angeles
CONT0004360,SHP000771,20RF,MSCU1132170,7,28,21,200,4200,Charged,Yes,MSC,Los Angeles
CONT0004361,SHP000771,40RF,MSCU3138670,7,24,17,250,4250,Charged,Yes,MSC,Los Angeles
CONT0004362,SHP000772,40RF,MSCU7930068,10,7,0,0,0,No Charge,Yes,HMM,Chicago
CONT0004363,SHP000773,20RF,MSCU7200485,14,1,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004364,SHP000773,20RF,MSCU5955190,14,3,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004365,SHP000773,40HC,MSCU9342308,5,3,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004366,SHP000773,40GP,MSCU6407118,7,4,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004367,SHP000773,40GP,MSCU6707655,7,5,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004368,SHP000773,20GP,MSCU1011537,7,6,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004369,SHP000773,40HC,MSCU7551149,10,9,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004370,SHP000773,20GP,MSCU7072773,5,8,3,100,300,Charged,Yes,ONE,Seattle
CONT0004371,SHP000773,20GP,MSCU7039471,5,6,1,100,100,Charged,Yes,ONE,Seattle
CONT0004372,SHP000774,20GP,MSCU4161126,7,6,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0004373,SHP000774,40HC,MSCU7940883,5,9,4,150,600,Charged,Yes,HMM,Los Angeles
CONT0004374,SHP000774,40RF,MSCU4857678,5,6,1,250,250,Charged,Yes,HMM,Los Angeles
CONT0004375,SHP000774,40GP,MSCU3128615,10,3,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0004376,SHP000775,20GP,MSCU3464304,5,1,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004377,SHP000775,20GP,MSCU5650035,10,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004378,SHP000775,40RF,MSCU9144961,5,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004379,SHP000775,20RF,MSCU9081810,7,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004380,SHP000775,40GP,MSCU2621834,7,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004381,SHP000775,40GP,MSCU4826648,5,7,2,250,500,Charged,Yes,MSC,Seattle
CONT0004382,SHP000775,40RF,MSCU9674575,5,4,0,0,0,No Charge,Yes,MSC,Seattle
CONT0004383,SHP000776,20GP,MSCU1715290,5,9,4,75,300,Charged,Yes,HMM,Toronto
CONT0004384,SHP000776,40GP,MSCU7851813,14,3,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004385,SHP000776,40RF,MSCU8301766,10,8,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004386,SHP000776,40RF,MSCU8943531,7,6,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004387,SHP000776,40GP,MSCU7996292,14,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004388,SHP000776,40RF,MSCU9945384,7,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004389,SHP000776,40GP,MSCU6277562,7,4,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004390,SHP000776,40GP,MSCU6401085,10,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004391,SHP000776,20GP,MSCU8817194,7,6,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004392,SHP000777,40HC,MSCU1772799,7,9,2,75,150,Charged,Yes,COSCO,Los Angeles
CONT0004393,SHP000778,40HC,MSCU4865492,7,5,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004394,SHP000778,40GP,MSCU1119375,7,9,2,200,400,Charged,Yes,Hapag-Lloyd,New York
CONT0004395,SHP000778,20RF,MSCU8300574,10,8,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004396,SHP000778,40RF,MSCU3155940,14,7,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004397,SHP000778,40RF,MSCU8495155,14,5,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004398,SHP000778,20RF,MSCU6258079,5,3,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004399,SHP000778,20RF,MSCU7038249,7,2,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004400,SHP000778,40GP,MSCU7645999,7,2,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004401,SHP000778,20RF,MSCU5958242,7,2,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004402,SHP000778,40GP,MSCU1063630,5,5,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004403,SHP000779,20GP,MSCU5653378,5,1,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004404,SHP000779,40RF,MSCU7408078,10,6,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004405,SHP000779,40HC,MSCU5550332,10,6,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004406,SHP000779,40RF,MSCU9033348,7,4,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004407,SHP000780,40GP,MSCU4809797,5,2,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004408,SHP000780,20RF,MSCU3761993,7,5,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004409,SHP000780,20GP,MSCU2547444,14,10,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004410,SHP000780,40HC,MSCU4796459,5,1,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004411,SHP000780,40RF,MSCU9327109,10,5,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004412,SHP000781,40RF,MSCU7934958,10,9,0,0,0,No Charge,Yes,ZIM,Miami
CONT0004413,SHP000781,40RF,MSCU2548877,5,9,4,250,1000,Charged,Yes,ZIM,Miami
CONT0004414,SHP000781,20GP,MSCU3195026,14,9,0,0,0,No Charge,Yes,ZIM,Miami
CONT0004415,SHP000782,40RF,MSCU3574403,5,6,1,250,250,Charged,Yes,HMM,Los Angeles
CONT0004416,SHP000782,40GP,MSCU8656190,14,10,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0004417,SHP000782,40GP,MSCU9238354,14,4,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0004418,SHP000783,40GP,MSCU4596805,10,10,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004419,SHP000783,40GP,MSCU4843857,5,3,0,0,0,No Charge,Yes,CMA CGM,Miami
